query_name,query_scop_id,query_scop_lineage,query_scop_lineage_fixed,query_family,query_superfamily,query_fold,query_class
d2ibna1 a.211.1.4 (A:38-285) Myo-inositol oxygenase MioX {Human (Homo sapiens) [TaxId: 9606]},d2ibna1,a.211.1.4,a.211.1.4,a.211.1.4,a.211.1,a.211,a
d1pgja1 a.100.1.1 (A:179-478) 6-phosphogluconate dehydrogenase (6PGD) {Trypanosome (Trypanosoma brucei) [TaxId: 5691]},d1pgja1,a.100.1.1,a.100.1.1,a.100.1.1,a.100.1,a.100,a
d1v74b_ a.24.20.1 (B:) Colicin D immunity protein {Escherichia coli [TaxId: 562]},d1v74b_,a.24.20.1,a.24.20.1,a.24.20.1,a.24.20,a.24,a
d3cuma4 a.100.1.1 (A:163-296) Hydroxyisobutyrate dehydrogenase {Pseudomonas aeruginosa [TaxId: 208964]},d3cuma4,a.100.1.1,a.100.1.1,a.100.1.1,a.100.1,a.100,a
"d1gm5a1 a.24.21.1 (A:7-105) RecG, N-terminal domain {Thermotoga maritima [TaxId: 2336]}",d1gm5a1,a.24.21.1,a.24.21.1,a.24.21.1,a.24.21,a.24,a
d1u6za1 a.211.1.5 (A:313-509) Exopolyphosphatase Ppx C-terminal domain {Escherichia coli [TaxId: 562]},d1u6za1,a.211.1.5,a.211.1.5,a.211.1.5,a.211.1,a.211,a
d1teaa4 a.100.1.1 (A:164-296) Hydroxyisobutyrate dehydrogenase {Salmonella typhimurium [TaxId: 90371]},d1teaa4,a.100.1.1,a.100.1.1,a.100.1.1,a.100.1,a.100,a
"d1t6ua_ a.24.22.1 (A:) Nickel-containing superoxide dismutase, NiSOD {Streptomyces coelicolor [TaxId: 1902]}",d1t6ua_,a.24.22.1,a.24.22.1,a.24.22.1,a.24.22,a.24,a
d5bq9a1 a.211.1.6 (A:298-590) Lem10 effector {Legionella pneumophila [TaxId: 272624]},d5bq9a1,a.211.1.6,a.211.1.6,a.211.1.6,a.211.1,a.211,a
d2cvza1 a.100.1.1 (A:158-289) Hydroxyisobutyrate dehydrogenase {Thermus thermophilus [TaxId: 274]},d2cvza1,a.100.1.1,a.100.1.1,a.100.1.1,a.100.1,a.100,a
"d1szia_ a.24.23.1 (A:) Mannose-6-phosphate receptor binding protein 1 (Tip47), C-terminal domain {Mouse (Mus musculus) [TaxId: 10090]}",d1szia_,a.24.23.1,a.24.23.1,a.24.23.1,a.24.23,a.24,a
d4qqwa1 a.211.1.7 (A:14-259) CRISPR-associated protein Cas3 {Thermobifida fusca [TaxId: 269800]},d4qqwa1,a.211.1.7,a.211.1.7,a.211.1.7,a.211.1,a.211,a
d1ug7a1 a.24.24.1 (A:8-122) Domain from hypothetical 2610208m17rik protein {Mouse (Mus musculus) [TaxId: 10090]},d1ug7a1,a.24.24.1,a.24.24.1,a.24.24.1,a.24.24,a.24,a
d4gwka2 a.100.1.1 (A:178-470) automated matches {Human (Homo sapiens) [TaxId: 9606]},d4gwka2,a.100.1.1,a.100.1.1,a.100.1.1,a.100.1,a.100,a
d4w8ya1 a.211.1.8 (A:1-216) CRISPR-Cas type III-B interference complex protein Cmr2 {Pyrococcus furiosus [TaxId: 2261]},d4w8ya1,a.211.1.8,a.211.1.8,a.211.1.8,a.211.1,a.211,a
"d1xzpa1 a.24.25.1 (A:118-211,A:372-450) TrmE connector domain {Thermotoga maritima [TaxId: 2336]}",d1xzpa1,a.24.25.1,a.24.25.1,a.24.25.1,a.24.25,a.24,a
d3fr7a2 a.100.1.2 (A:308-580) automated matches {Oryza sativa [TaxId: 39947]},d3fr7a2,a.100.1.2,a.100.1.2,a.100.1.2,a.100.1,a.100,a
d2huja1 a.24.26.1 (A:1-120) Hypothetical protein Lin2004 {Listeria innocua [TaxId: 1642]},d2huja1,a.24.26.1,a.24.26.1,a.24.26.1,a.24.26,a.24,a
d5tk8a_ a.211.1.0 (A:) automated matches {Bacillus megaterium [TaxId: 1404]},d5tk8a_,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
"d1wdka1 a.100.1.3 (A:497-620) Fatty oxidation complex alpha subunit, C-terminal domain {Pseudomonas fragi [TaxId: 296]}",d1wdka1,a.100.1.3,a.100.1.3,a.100.1.3,a.100.1,a.100,a
d2etsa1 a.24.26.1 (A:1-110) Hypothetical protein MW1337 {Staphylococcus aureus [TaxId: 1280]},d2etsa1,a.24.26.1,a.24.26.1,a.24.26.1,a.24.26,a.24,a
"d1wdka2 a.100.1.3 (A:621-715) Fatty oxidation complex alpha subunit, C-terminal domain {Pseudomonas fragi [TaxId: 296]}",d1wdka2,a.100.1.3,a.100.1.3,a.100.1.3,a.100.1,a.100,a
d2im8a_ a.24.26.1 (A:) Hypothetical protein YppE {Bacillus subtilis [TaxId: 1423]},d2im8a_,a.24.26.1,a.24.26.1,a.24.26.1,a.24.26,a.24,a
"d1mv8a1 a.100.1.4 (A:203-300) GDP-mannose 6-dehydrogenase, middle domain {Pseudomonas aeruginosa [TaxId: 287]}",d1mv8a1,a.100.1.4,a.100.1.4,a.100.1.4,a.100.1,a.100,a
d6pbza3 a.211.1.0 (A:306-494) automated matches {Escherichia coli [TaxId: 83333]},d6pbza3,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
"d1dlja1 a.100.1.4 (A:197-294) UDP-glucose dehydrogenase (UDPGDH), middle domain {Streptococcus pyogenes [TaxId: 1314]}",d1dlja1,a.100.1.4,a.100.1.4,a.100.1.4,a.100.1,a.100,a
d2ap3a1 a.24.27.1 (A:12-196) Hypothetical protein MW0975 (SA0943) {Staphylococcus aureus [TaxId: 1280]},d2ap3a1,a.24.27.1,a.24.27.1,a.24.27.1,a.24.27,a.24,a
d2j9ua_ a.24.28.1 (A:) automated matches {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]},d2j9ua_,a.24.28.1,a.24.28.1,a.24.28.1,a.24.28,a.24,a
"d1bg6a1 a.100.1.5 (A:188-359) N-(1-D-carboxylethyl)-L-norvaline dehydrogenase {Arthrobacter, strain 1c [TaxId: 1663]}",d1bg6a1,a.100.1.5,a.100.1.5,a.100.1.5,a.100.1,a.100,a
d2ousa1 a.211.1.0 (A:449-771) automated matches {Human (Homo sapiens) [TaxId: 9606]},d2ousa1,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
d2j9wa1 a.24.28.0 (A:123-220) automated matches {African clawed frog (Xenopus laevis) [TaxId: 8355]},d2j9wa1,a.24.28.0,a.24.28.0,a.24.28.0,a.24.28,a.24,a
d1txga1 a.100.1.6 (A:181-335) Glycerol-3-phosphate dehydrogenase {Archaeoglobus fulgidus [TaxId: 2234]},d1txga1,a.100.1.6,a.100.1.6,a.100.1.6,a.100.1,a.100,a
d2p61a1 a.24.29.1 (A:34-152) Hypothetical protein TM1646 {Thermotoga maritima [TaxId: 2336]},d2p61a1,a.24.29.1,a.24.29.1,a.24.29.1,a.24.29,a.24,a
d1zkla_ a.211.1.0 (A:) automated matches {Human (Homo sapiens) [TaxId: 9606]},d1zkla_,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
d1evya1 a.100.1.6 (A:198-357) Glycerol-3-phosphate dehydrogenase {Trypanosome (Leishmania mexicana) [TaxId: 5665]},d1evya1,a.100.1.6,a.100.1.6,a.100.1.6,a.100.1,a.100,a
d2qupa_ a.24.29.0 (A:) automated matches {Bacillus halodurans [TaxId: 86665]},d2qupa_,a.24.29.0,a.24.29.0,a.24.29.0,a.24.29,a.24,a
d1yjqa1 a.100.1.7 (A:168-293) Ketopantoate reductase PanE {Escherichia coli [TaxId: 562]},d1yjqa1,a.100.1.7,a.100.1.7,a.100.1.7,a.100.1,a.100,a
d1z1la1 a.211.1.0 (A:578-915) automated matches {Human (Homo sapiens) [TaxId: 9606]},d1z1la1,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
"d6ifka4 a.24.30.1 (A:655-757) CRISPR-Cas type III-A interference complex protein Csm1, Domain D {Streptococcus thermophilus ND03 [TaxId: 767463]}",d6ifka4,a.24.30.1,a.24.30.1,a.24.30.1,a.24.30,a.24,a
d1i36a1 a.100.1.8 (A:153-264) Conserved hypothetical protein MTH1747 {Methanobacterium thermoautotrophicum [TaxId: 145262]},d1i36a1,a.100.1.8,a.100.1.8,a.100.1.8,a.100.1,a.100,a
"d4uw2a4 a.24.30.1 (A:670-777) CRISPR-Cas type III-A interference complex protein Csm1, Domain D {Thermococcus onnurineus NA1 [TaxId: 523850]}",d4uw2a4,a.24.30.1,a.24.30.1,a.24.30.1,a.24.30,a.24,a
d3ecma_ a.211.1.0 (A:) automated matches {Human (Homo sapiens) [TaxId: 9606]},d3ecma_,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
"d3w2wa2 a.24.30.1 (A:504-592) CRISPR-Cas type III-B interference complex protein Cmr2, D2 {Pyrococcus furiosus [TaxId: 2261]}",d3w2wa2,a.24.30.1,a.24.30.1,a.24.30.1,a.24.30,a.24,a
d1lj8a3 a.100.1.9 (A:287-492) Mannitol 2-dehydrogenase {Pseudomonas fluorescens [TaxId: 294]},d1lj8a3,a.100.1.9,a.100.1.9,a.100.1.9,a.100.1,a.100,a
"d3w2wa4 a.24.30.1 (A:765-871) CRISPR-Cas type III-B interference complex protein Cmr2, D4 {Pyrococcus furiosus [TaxId: 2261]}",d3w2wa4,a.24.30.1,a.24.30.1,a.24.30.1,a.24.30,a.24,a
d2i76a1 a.100.1.10 (A:155-257) Hypothetical protein TM1727 {Thermotoga maritima [TaxId: 2336]},d2i76a1,a.100.1.10,a.100.1.10,a.100.1.10,a.100.1,a.100,a
d2r8qa_ a.211.1.0 (A:) automated matches {Leishmania major [TaxId: 5664]},d2r8qa_,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
"d1xc2a4 a.100.1.10 (A:153-263) Pyrroline-5-carboxylate reductase ProC {Neisseria meningitidis, serogroup B [TaxId: 487]}",d1xc2a4,a.100.1.10,a.100.1.10,a.100.1.10,a.100.1,a.100,a
"d1z6om1 a.25.1.1 (M:1-191) (Apo)ferritin {Cabbage looper (Trichoplusia ni), H chain [TaxId: 7111]}",d1z6om1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2ahra1 a.100.1.10 (A:153-256) Pyrroline-5-carboxylate reductase ProC {Streptococcus pyogenes [TaxId: 1314]},d2ahra1,a.100.1.10,a.100.1.10,a.100.1.10,a.100.1,a.100,a
d3m1ta1 a.211.1.0 (A:1-274) automated matches {Shewanella amazonensis [TaxId: 326297]},d3m1ta1,a.211.1.0,a.211.1.0,a.211.1.0,a.211.1,a.211,a
"d1z6oa1 a.25.1.1 (A:13-212) (Apo)ferritin {Cabbage looper (Trichoplusia ni), L chain [TaxId: 7111]}",d1z6oa1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2g5ca1 a.100.1.12 (A:201-310) Prephenate dehydrogenase TyrA {Aquifex aeolicus [TaxId: 63363]},d2g5ca1,a.100.1.12,a.100.1.12,a.100.1.12,a.100.1,a.100,a
d1nfva_ a.25.1.1 (A:) Bacterioferritin (cytochrome b1) {Desulfovibrio desulfuricans [TaxId: 876]},d1nfva_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2pv7a1 a.100.1.12 (A:244-371) Prephenate dehydrogenase TyrA {Haemophilus influenzae [TaxId: 727]},d2pv7a1,a.100.1.12,a.100.1.12,a.100.1.12,a.100.1,a.100,a
d1v65a1 a.212.1.1 (A:8-58) hypotheical protein 2610044O15Rik {Mouse (Mus musculus) [TaxId: 10090]},d1v65a1,a.212.1.1,a.212.1.1,a.212.1.1,a.212.1,a.212,a
"d1jiga_ a.25.1.1 (A:) Dodecameric ferritin homolog {Bacillus anthracis, Dlp-2 [TaxId: 1392]}",d1jiga_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2f1ka1 a.100.1.12 (A:166-279) Prephenate dehydrogenase TyrA {Synechocystis sp. PCC 6803 [TaxId: 1148]},d2f1ka1,a.100.1.12,a.100.1.12,a.100.1.12,a.100.1,a.100,a
d1rxqa_ a.213.1.1 (A:) YfiT {Bacillus subtilis [TaxId: 1423]},d1rxqa_,a.213.1.1,a.213.1.1,a.213.1.1,a.213.1,a.213,a
d7mqva2 a.100.1.0 (A:186-297) automated matches {Anthrax bacillus (Bacillus anthracis) [TaxId: 1392]},d7mqva2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d1moja_ a.25.1.1 (A:) Dodecameric ferritin homolog {Halobacterium salinarum [TaxId: 2242]},d1moja_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2p1aa1 a.213.1.2 (A:1-142) Hypothetical protein BCE2162 {Bacillus cereus [TaxId: 1396]},d2p1aa1,a.213.1.2,a.213.1.2,a.213.1.2,a.213.1,a.213,a
d5je8a2 a.100.1.0 (A:164-291) automated matches {Bacillus cereus [TaxId: 226900]},d5je8a2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
"d3t9ja_ a.25.1.1 (A:) Dodecameric ferritin homolog {Helicobacter pylori, Nap [TaxId: 210]}",d3t9ja_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2f22a1 a.213.1.2 (A:1-141) Hypothetical protein BH3987 {Bacillus halodurans [TaxId: 86665]},d2f22a1,a.213.1.2,a.213.1.2,a.213.1.2,a.213.1,a.213,a
d4im7a2 a.100.1.0 (A:281-487) automated matches {Escherichia coli [TaxId: 199310]},d4im7a2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
"d1zuja1 a.25.1.1 (A:6-173) Dodecameric ferritin homolog {Lactococcus lactis, DpsA [TaxId: 1358]}",d1zuja1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2ou6a1 a.213.1.2 (A:2-184) Hypothetical protein DR1065 {Deinococcus radiodurans [TaxId: 1299]},d2ou6a1,a.213.1.2,a.213.1.2,a.213.1.2,a.213.1,a.213,a
d6smza2 a.100.1.0 (A:164-295) automated matches {Escherichia coli [TaxId: 83333]},d6smza2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d2pyba_ a.25.1.1 (A:) Dodecameric ferritin homolog {Lyme disease spirochete (Borrelia burgdorferi) [TaxId: 139]},d2pyba_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2hkva1 a.213.1.2 (A:1-147) Hypothetical protein ExigDRAFT_2445 {Exiguobacterium sibiricum 255-15 [TaxId: 262543]},d2hkva1,a.213.1.2,a.213.1.2,a.213.1.2,a.213.1,a.213,a
d3ckya2 a.100.1.0 (A:167-300) automated matches {Eubacterium barkeri [TaxId: 1528]},d3ckya2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
"d2fjca1 a.25.1.1 (A:27-177) Dodecameric ferritin homolog {Treponema pallidum, TpF1 [TaxId: 160]}",d2fjca1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d2oqma1 a.213.1.3 (A:1-171) Hypothetical protein Sden0562 {Shewanella denitrificans [TaxId: 192073]},d2oqma1,a.213.1.3,a.213.1.3,a.213.1.3,a.213.1,a.213,a
d3pdua2 a.100.1.0 (A:164-286) automated matches {Geobacter sulfurreducens [TaxId: 35554]},d3pdua2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d2fzfa1 a.25.1.1 (A:10-167) Hypothetical protein PF1190 {Pyrococcus furiosus [TaxId: 2261]},d2fzfa1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d3rqsa2 a.100.1.0 (A:216-314) automated matches {Human (Homo sapiens) [TaxId: 9606]},d3rqsa2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d2nsfa1 a.213.1.4 (A:1-160) Micothiol-dependent maleylpyruvate isomerase {Corynebacterium glutamicum [TaxId: 1718]},d2nsfa1,a.213.1.4,a.213.1.4,a.213.1.4,a.213.1,a.213,a
d1vjxa1 a.25.1.1 (A:1-145) Hypothetical protein TM1526 {Thermotoga maritima [TaxId: 2336]},d1vjxa1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d1ojha_ a.214.1.1 (A:) Phycobilisome degradation protein NblA {Nostoc sp. PCC 7120 [TaxId: 103690]},d1ojha_,a.214.1.1,a.214.1.1,a.214.1.1,a.214.1,a.214,a
d6xp1a2 a.100.1.0 (A:165-273) automated matches {Human (Homo sapiens) [TaxId: 9606]},d6xp1a2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d1j30a_ a.25.1.1 (A:) Hypothetical rubrerythrin {Sulfolobus tokodaii [TaxId: 111955]},d1j30a_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d1sj7a1 a.215.1.1 (A:488-654) A middle domain of Talin 1 {Mouse (Mus musculus) [TaxId: 10090]},d1sj7a1,a.215.1.1,a.215.1.1,a.215.1.1,a.215.1,a.215,a
d6pypa2 a.100.1.0 (A:194-349) automated matches {Human (Homo sapiens) [TaxId: 9606]},d6pypa2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
"d1yuza1 a.25.1.1 (A:23-157) Nigerythrin, N-terminal domain {Desulfovibrio vulgaris [TaxId: 881]}",d1yuza1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d6hava2 a.100.1.0 (A:243-342) automated matches {Methanococcus aeolicus [TaxId: 419665]},d6hava2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d1r0da_ a.216.1.1 (A:) Huntingtin interacting protein 12 {Human (Homo sapiens) [TaxId: 9606]},d1r0da_,a.216.1.1,a.216.1.1,a.216.1.1,a.216.1,a.216,a
d4iwka_ a.25.1.1 (A:) Non-hem ferritin {Pseudo-nitzschia multiseries [TaxId: 37319]},d4iwka_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d4ypoa2 a.100.1.0 (A:181-325) automated matches {Mycobacterium tuberculosis [TaxId: 1773]},d4ypoa2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d1sj8a2 a.216.1.1 (A:658-782) Talin 1 {Mouse (Mus musculus) [TaxId: 10090]},d1sj8a2,a.216.1.1,a.216.1.1,a.216.1.1,a.216.1,a.216,a
d1u89a1 a.216.1.1 (A:755-889) Talin 1 {Mouse (Mus musculus) [TaxId: 10090]},d1u89a1,a.216.1.1,a.216.1.1,a.216.1.1,a.216.1,a.216,a
"d1lkoa1 a.25.1.1 (A:2-147) Rubrerythrin, N-terminal domain {Desulfovibrio vulgaris [TaxId: 881]}",d1lkoa1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d5y8ja2 a.100.1.0 (A:160-291) automated matches {Mycobacterium tuberculosis [TaxId: 83332]},d5y8ja2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d1x4pa1 a.217.1.1 (A:8-60) Arginine/serine-rich-splicing factor 14 {Human (Homo sapiens) [TaxId: 9606]},d1x4pa1,a.217.1.1,a.217.1.1,a.217.1.1,a.217.1,a.217,a
d1yj8a2 a.100.1.0 (A:216-372) automated matches {Plasmodium falciparum [TaxId: 36329]},d1yj8a2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d3ka8a_ a.25.1.1 (A:) automated matches {Bullfrog (Rana catesbeiana) [TaxId: 8400]},d3ka8a_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
"d2dt6a1 a.217.1.1 (A:48-110) Splicing factor 3 subunit 1, SF3A1 {Human (Homo sapiens) [TaxId: 9606]}",d2dt6a1,a.217.1.1,a.217.1.1,a.217.1.1,a.217.1,a.217,a
d4dlla2 a.100.1.0 (A:191-316) automated matches {Polaromonas sp. [TaxId: 296591]},d4dlla2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
"d2dt7b1 a.217.1.1 (B:134-217) Splicing factor 3 subunit 1, SF3A1 {Human (Homo sapiens) [TaxId: 9606]}",d2dt7b1,a.217.1.1,a.217.1.1,a.217.1.1,a.217.1,a.217,a
d4cvra_ a.25.1.1 (A:) automated matches {Escherichia coli [TaxId: 562]},d4cvra_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d1x4oa1 a.217.1.1 (A:8-72) Splicing factor 4 {Mouse (Mus musculus) [TaxId: 10090]},d1x4oa1,a.217.1.1,a.217.1.1,a.217.1.1,a.217.1,a.217,a
d3ws7a2 a.100.1.0 (A:162-283) automated matches {Pyrobaculum calidifontis [TaxId: 410359]},d3ws7a2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d3bvfa1 a.25.1.1 (A:1-166) automated matches {Helicobacter pylori [TaxId: 210]},d3bvfa1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
"d1puza_ a.218.1.1 (A:) Hypothetical protein NMA1147 {Neisseria meningitidis, mc58 [TaxId: 487]}",d1puza_,a.218.1.1,a.218.1.1,a.218.1.1,a.218.1,a.218,a
d4pzda2 a.100.1.0 (A:186-284) automated matches {Ralstonia eutropha [TaxId: 381666]},d4pzda2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d1x6ia1 a.218.1.0 (A:1-88) automated matches {Escherichia coli [TaxId: 562]},d1x6ia1,a.218.1.0,a.218.1.0,a.218.1.0,a.218.1,a.218,a
d3pwfa1 a.25.1.1 (A:2-134) automated matches {Pyrococcus furiosus [TaxId: 2261]},d3pwfa1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d3g0oa2 a.100.1.0 (A:170-292) automated matches {Salmonella typhimurium [TaxId: 602]},d3g0oa2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d1seda_ a.219.1.1 (A:) Hypothetical protein YhaI {Bacillus subtilis [TaxId: 1423]},d1seda_,a.219.1.1,a.219.1.1,a.219.1.1,a.219.1,a.219,a
d3ak8a_ a.25.1.1 (A:) automated matches {Salmonella enterica [TaxId: 439842]},d3ak8a_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d1z82a2 a.100.1.0 (A:167-313) automated matches {Thermotoga maritima [TaxId: 243274]},d1z82a2,a.100.1.0,a.100.1.0,a.100.1.0,a.100.1,a.100,a
d2q3ta_ a.220.1.1 (A:) Hypothetical protein At3g22680 {Thale cress (Arabidopsis thaliana) [TaxId: 3702]},d2q3ta_,a.220.1.1,a.220.1.1,a.220.1.1,a.220.1,a.220,a
d2cf7a_ a.25.1.1 (A:) automated matches {Streptococcus suis [TaxId: 1307]},d2cf7a_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d1zkra1 a.101.1.1 (A:0-72) Allergen Fel d I-A chain {Cat (Felis catus) [TaxId: 9685]},d1zkra1,a.101.1.1,a.101.1.1,a.101.1.1,a.101.1,a.101,a
"d1uuja_ a.221.1.1 (A:) Lissencephaly-1 protein (Lis-1, PAF-AH alpha) N-terminal domain {Mouse (Mus musculus) [TaxId: 10090]}",d1uuja_,a.221.1.1,a.221.1.1,a.221.1.1,a.221.1,a.221,a
d1zkra2 a.101.1.1 (A:73-145) Allergen Fel d I-B chain {Cat (Felis catus) [TaxId: 9685]},d1zkra2,a.101.1.1,a.101.1.1,a.101.1.1,a.101.1,a.101,a
d4cy9a1 a.25.1.1 (A:4-170) automated matches {Streptomyces coelicolor [TaxId: 1902]},d4cy9a1,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
d1utga_ a.101.1.1 (A:) Uteroglobin {Rabbit (Oryctolagus cuniculus) [TaxId: 9986]},d1utga_,a.101.1.1,a.101.1.1,a.101.1.1,a.101.1,a.101,a
d2ot3a_ a.222.1.1 (A:) automated matches {Human (Homo sapiens) [TaxId: 9606]},d2ot3a_,a.222.1.1,a.222.1.1,a.222.1.1,a.222.1,a.222,a
d6txia_ a.25.1.1 (A:) automated matches {Thermotoga maritima [TaxId: 243274]},d6txia_,a.25.1.1,a.25.1.1,a.25.1.1,a.25.1,a.25,a
"d1w26a1 a.223.1.1 (A:248-432) Trigger factor, C-terminal domain {Escherichia coli [TaxId: 562]}",d1w26a1,a.223.1.1,a.223.1.1,a.223.1.1,a.223.1,a.223,a
"d1gaia_ a.102.1.1 (A:) Glucoamylase {Aspergillus awamori, variant x100 [TaxId: 105351]}",d1gaia_,a.102.1.1,a.102.1.1,a.102.1.1,a.102.1,a.102,a
d1za0a1 a.25.1.2 (A:8-274) Possible acyl-[acyl-carrier protein] desaturase {Mycobacterium tuberculosis [TaxId: 1773]},d1za0a1,a.25.1.2,a.25.1.2,a.25.1.2,a.25.1,a.25,a
"d1m5ya1 a.223.1.2 (A:25-164,A:395-427) Porin chaperone SurA, peptide-binding domain {Escherichia coli [TaxId: 562]}",d1m5ya1,a.223.1.2,a.223.1.2,a.223.1.2,a.223.1,a.223,a
d2fbaa_ a.102.1.1 (A:) Glucoamylase {Yeast (Saccharomycopsis fibuligera) [TaxId: 4944]},d2fbaa_,a.102.1.1,a.102.1.1,a.102.1.1,a.102.1,a.102,a
"d4gh0a_ a.224.1.1 (A:) Glycolipid transfer protein, GLTP {Human (Homo sapiens) [TaxId: 9606]}",d4gh0a_,a.224.1.1,a.224.1.1,a.224.1.1,a.224.1,a.224,a
d1mxra_ a.25.1.2 (A:) Ribonucleotide reductase R2 {Escherichia coli [TaxId: 562]},d1mxra_,a.25.1.2,a.25.1.2,a.25.1.2,a.25.1,a.25,a
d1tm9a_ a.225.1.1 (A:) Hypothetical protein MG354 {Mycoplasma genitalium [TaxId: 2097]},d1tm9a_,a.225.1.1,a.225.1.1,a.225.1.1,a.225.1,a.225,a
d1is9a_ a.102.1.2 (A:) CelA cellulase {Clostridium thermocellum [TaxId: 1515]},d1is9a_,a.102.1.2,a.102.1.2,a.102.1.2,a.102.1,a.102,a
"d3n20b_ a.25.1.2 (B:) Toluene, o-xylene monooxygenase oxygenase subunit TouE {Pseudomonas sp. [TaxId: 320855]}",d3n20b_,a.25.1.2,a.25.1.2,a.25.1.2,a.25.1,a.25,a
d1szha1 a.226.1.1 (A:19-164) Her-1 {Nematode (Caenorhabditis elegans) [TaxId: 6239]},d1szha1,a.226.1.1,a.226.1.1,a.226.1.1,a.226.1,a.226,a
d4m1ha1 a.25.1.2 (A:1-322) automated matches {Chlamydia trachomatis [TaxId: 813]},d4m1ha1,a.25.1.2,a.25.1.2,a.25.1.2,a.25.1,a.25,a
"d1clca1 a.102.1.2 (A:135-575) CelD cellulase, C-terminal domain {Clostridium thermocellum [TaxId: 1515]}",d1clca1,a.102.1.2,a.102.1.2,a.102.1.2,a.102.1,a.102,a
d3m31a1 a.227.1.1 (A:56-424) automated matches {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]},d3m31a1,a.227.1.1,a.227.1.1,a.227.1.1,a.227.1,a.227,a
d1q8da_ a.228.1.1 (A:) GDNF receptor alpha {Norway rat (Rattus norvegicus) [TaxId: 10116]},d1q8da_,a.228.1.1,a.228.1.1,a.228.1.1,a.228.1,a.228,a
d3n37a_ a.25.1.2 (A:) automated matches {Escherichia coli K-12 [TaxId: 83333]},d3n37a_,a.25.1.2,a.25.1.2,a.25.1.2,a.25.1,a.25,a
"d1rq5a1 a.102.1.2 (A:306-815) Cellulose 1,4-beta-cellobiosidase CbhA {Clostridium thermocellum [TaxId: 1515]}",d1rq5a1,a.102.1.2,a.102.1.2,a.102.1.2,a.102.1,a.102,a
d1xn8a_ a.229.1.1 (A:) Hypothetical protein YqbG {Bacillus subtilis [TaxId: 1423]},d1xn8a_,a.229.1.1,a.229.1.1,a.229.1.1,a.229.1,a.229,a
